External_ID__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,RecordTypeId,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,CloseDate,Frequency_Cap__c,Frequency_Scope__c,Id,Special_Product__c,StartDate,Target_Age_Freeform_Entry__c,Target_Gender__c
Netherlands Reference number: 20160441,2551.12,Vraag aan Sjoerd voor opzet. Desktop only. Campagne 20160436 t/m 20160442 horen bij elkaar en hebben gezamelijk een cap van 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,188972,0,Externally Managed,,13.5,CPM,"Aug 28, 2016",1,Per month,0063100000fJYZeAAO,Video - Preroll 20s,"Aug 22, 2016",35-49,Female
Netherlands Reference number: 20160442,2551.12,Vraag aan Sjoerd voor opzet. Desktop only. Campagne 20160436 t/m 20160442 horen bij elkaar en hebben gezamelijk een cap van 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,188972,0,Externally Managed,,13.5,CPM,"Sep 4, 2016",1,Per month,0063100000fJYZeAAO,Video - Preroll 20s,"Aug 29, 2016",35-49,Female
Netherlands Reference number: 20160284,10380.53,MAX-79995-2016-0210 -- Fiat Holiday edition,Net Cost (Calc Margin),012i0000001EB0nAAG,768928,0,Externally Managed,,13.5,CPM,"May 18, 2016",3,Per campaign,0063100000fJYZFAA4,Video - Preroll 20s,"Apr 28, 2016",25-54,
Netherlands Reference number: 20160462,19538.44,Desktop only. Cap van 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,1447292,0,Externally Managed,,13.5,CPM,"Sep 11, 2016",1,Per campaign,0063100000fJYZfAAO,Video - Preroll 20s,"Aug 22, 2016",20-49,Female
Netherlands Reference number: 20160285,10382.16,3-6: Campagne is verschoven naar 9-6 tm 22-6,Net Cost (Calc Margin),012i0000001EB0nAAG,769049,0,Externally Managed,,13.5,CPM,"Jun 22, 2016",3,Per campaign,0063100000fJYZGAA4,Video - Preroll 20s,"Jun 9, 2016",25-54,
Netherlands Reference number: 20160461,26051.14,Cap 1 per 3 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,1929714,0,Externally Managed,,13.5,CPM,"Sep 18, 2016",1,Per campaign,0063100000fJYZgAAO,Video - Preroll 20s,"Aug 22, 2016",20-49,Female
Netherlands Reference number: 20160389,8167.2,MAX-79995-2016-0313 -- Alfa Romeo Giulia OLV,Net Cost (Calc Margin),012i0000001EB0nAAG,604978,0,Externally Managed,,13.5,CPM,"Jul 3, 2016",3,Per campaign,0063100000fJYZHAA4,Video - Preroll 20s,"Jun 20, 2016",25-54,
Netherlands Reference number: 20160425,2362.15,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160425 t/m 20160428 en 20160443 t/m 20160448 hebben dezelfde doelgroep en hebben gezamenlijk een cap van 1 per 4 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,174974,0,Externally Managed,,13.5,CPM,"Aug 7, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Aug 1, 2016",20-34,Female
Netherlands Reference number: 20160426,2362.15,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160425 t/m 20160428 en 20160443 t/m 20160448 hebben dezelfde doelgroep en hebben gezamenlijk een cap van 1 per 4 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,174974,0,Externally Managed,,13.5,CPM,"Aug 14, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Aug 8, 2016",20-34,Female
Netherlands Reference number: 20160427,2362.15,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160425 t/m 20160428 en 20160443 t/m 20160448 hebben dezelfde doelgroep en hebben gezamenlijk een cap van 1 per 4 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,174974,0,Externally Managed,,13.5,CPM,"Aug 21, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Aug 15, 2016",20-34,Female
Netherlands Reference number: 20160428,2362.15,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160425 t/m 20160428 en 20160443 t/m 20160448 hebben dezelfde doelgroep en hebben gezamenlijk een cap van 1 per 4 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,174974,0,Externally Managed,,13.5,CPM,"Aug 28, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Aug 22, 2016",20-34,Female
Netherlands Reference number: 20160443,2362.15,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160425 t/m 20160428 en 20160443 t/m 20160448 hebben dezelfde doelgroep en hebben gezamenlijk een cap van 1 per 4 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,174974,0,Externally Managed,,13.5,CPM,"Sep 4, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Aug 29, 2016",20-34,Female
Netherlands Reference number: 20160444,2362.15,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160425 t/m 20160428 en 20160443 t/m 20160448 hebben dezelfde doelgroep en hebben gezamenlijk een cap van 1 per 4 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,174974,0,Externally Managed,,13.5,CPM,"Sep 11, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Sep 5, 2016",20-34,Female
Netherlands Reference number: 20160445,2362.15,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160425 t/m 20160428 en 20160443 t/m 20160448 hebben dezelfde doelgroep en hebben gezamenlijk een cap van 1 per 4 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,174974,0,Externally Managed,,13.5,CPM,"Sep 18, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Sep 12, 2016",20-34,Female
Netherlands Reference number: 20160446,2362.15,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160425 t/m 20160428 en 20160443 t/m 20160448 hebben dezelfde doelgroep en hebben gezamenlijk een cap van 1 per 4 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,174974,0,Externally Managed,,13.5,CPM,"Sep 25, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Sep 19, 2016",20-34,Female
Netherlands Reference number: 20160447,2362.15,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160425 t/m 20160428 en 20160443 t/m 20160448 hebben dezelfde doelgroep en hebben gezamenlijk een cap van 1 per 4 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,174974,0,Externally Managed,,13.5,CPM,"Oct 2, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Sep 26, 2016",20-34,Female
Netherlands Reference number: 20160448,2362.15,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160425 t/m 20160428 en 20160443 t/m 20160448 hebben dezelfde doelgroep en hebben gezamenlijk een cap van 1 per 4 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,174974,0,Externally Managed,,13.5,CPM,"Oct 9, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Oct 3, 2016",20-34,Female
Netherlands Reference number: 20160449,2551.12,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160449 t/m 20160458 hebben dezelfde doelgroep en horen bij elkaar. Overkoepelende freq. Cap is 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,188972,0,Externally Managed,,13.5,CPM,"Aug 7, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Aug 1, 2016",35-49,Female
Netherlands Reference number: 20160450,2551.12,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160449 t/m 20160458 hebben dezelfde doelgroep en horen bij elkaar. Overkoepelende freq. Cap is 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,188972,0,Externally Managed,,13.5,CPM,"Aug 14, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Aug 8, 2016",35-49,Female
Netherlands Reference number: 20160451,2551.12,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160449 t/m 20160458 hebben dezelfde doelgroep en horen bij elkaar. Overkoepelende freq. Cap is 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,188972,0,Externally Managed,,13.5,CPM,"Aug 21, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Aug 15, 2016",35-49,Female
Netherlands Reference number: 20160452,2551.12,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160449 t/m 20160458 hebben dezelfde doelgroep en horen bij elkaar. Overkoepelende freq. Cap is 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,188972,0,Externally Managed,,13.5,CPM,"Aug 28, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Aug 22, 2016",35-49,Female
Netherlands Reference number: 20160453,2551.12,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160449 t/m 20160458 hebben dezelfde doelgroep en horen bij elkaar. Overkoepelende freq. Cap is 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,188972,0,Externally Managed,,13.5,CPM,"Sep 4, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Aug 29, 2016",35-49,Female
Netherlands Reference number: 20160454,2551.12,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160449 t/m 20160458 hebben dezelfde doelgroep en horen bij elkaar. Overkoepelende freq. Cap is 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,188972,0,Externally Managed,,13.5,CPM,"Sep 11, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Sep 5, 2016",35-49,Female
Netherlands Reference number: 20160455,2551.12,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160449 t/m 20160458 hebben dezelfde doelgroep en horen bij elkaar. Overkoepelende freq. Cap is 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,188972,0,Externally Managed,,13.5,CPM,"Sep 18, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Sep 12, 2016",35-49,Female
Netherlands Reference number: 20160456,2551.12,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160449 t/m 20160458 hebben dezelfde doelgroep en horen bij elkaar. Overkoepelende freq. Cap is 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,188972,0,Externally Managed,,13.5,CPM,"Sep 25, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Sep 19, 2016",35-49,Female
Netherlands Reference number: 20160457,2551.12,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160449 t/m 20160458 hebben dezelfde doelgroep en horen bij elkaar. Overkoepelende freq. Cap is 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,188972,0,Externally Managed,,13.5,CPM,"Oct 2, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Sep 26, 2016",35-49,Female
Netherlands Reference number: 20160458,2551.12,Vraag aan Sjoerd voor opzet. Desktop only. Campagnes 20160449 t/m 20160458 hebben dezelfde doelgroep en horen bij elkaar. Overkoepelende freq. Cap is 1 per 4 weken.,Net Cost (Calc Margin),012i0000001EB0nAAG,188972,0,Externally Managed,,13.5,CPM,"Oct 9, 2016",1,Per month,0063100000fJYZhAAO,Video - Preroll 20s,"Oct 3, 2016",35-49,Female
Netherlands Reference number: 20160417,2858.53,OLV 10 sec. Gelijkmatige uitlevering,Net Cost (Calc Margin),012i0000001EB0nAAG,211743,0,Externally Managed,,13.5,CPM,"Jul 17, 2016",3,Per campaign,0063100000fJYZIAA4,Video - Preroll 20s,"Jul 4, 2016",25-54,
Netherlands Reference number: 20160289,24736.2,2016-05 Wicky Online Mei-Juni,Net Cost (Calc Margin),012i0000001EB0nAAG,1832311,0,Externally Managed,Graag twee line items opstellen; eerste line item op basis van Vrouwen 25-45 jaar en het Turbine segment Family & Parenting_Parenting K6-kids. De tweede line item bestaat uit Vrouwen 25-45 jaar. Wacht nog op getekend addendum : Family & Parenting_Parenting K6-kids,13.5,CPM,"Jun 12, 2016",3,Per campaign,0063100000fJYZiAAO,Video - Preroll 20s,"May 16, 2016",25-45,Female
Netherlands Reference number: 20160290,15418.1,Wacht nog op getekend addendum,Net Cost (Calc Margin),012i0000001EB0nAAG,1340704,0,Externally Managed,,11.5,CPM,"Jun 12, 2016",3,Per campaign,0063100000fJYZiAAO,Mobile - Video,"May 16, 2016",25-45,Female
Netherlands Reference number: 20160470,6020.1,MAX-79995-2016-0407 -- Alfa Romeo Giulia OLV juli,Net Cost (Calc Margin),012i0000001EB0nAAG,445933,0,Externally Managed,,13.5,CPM,"Jul 31, 2016",3,Per campaign,0063100000fJYZJAA4,Video - Preroll 20s,"Jul 25, 2016",25-54,
Netherlands Reference number: 20160163,38021.17,Geenstijl en Dumpert excluden.,Net Cost (Calc Margin),012i0000001EB0nAAG,2816383,0,Externally Managed,,13.5,CPM,"Apr 24, 2016",2,Per campaign,0063100000fJYZjAAO,Video - Preroll 20s,"Mar 14, 2016",20-49,Female
Netherlands Reference number: 20160468,3236.75,MAX-79995-2016-0410 -- Alfa Romeo Giulia OLV augustus,Net Cost (Calc Margin),012i0000001EB0nAAG,239759,0,Externally Managed,,13.5,CPM,"Aug 21, 2016",3,Per campaign,0063100000fJYZKAA4,Video - Preroll 20s,"Aug 15, 2016",25-54,
Netherlands Reference number: 20160237,6858,MEC-115994-2016-0723 -- 2016.FC.MILNER.0405.VODX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,508000,0,Externally Managed,,13.5,CPM,"May 1, 2016",1,Per campaign,0063100000fJYZkAAO,Video - Preroll 20s,"Apr 18, 2016",20-49,Female
Netherlands Reference number: 20160419,15000,"Middel Klein Bedrijf, Bestelautos, Business oriented. Doelgroep verduidelijking gevraagd bij Boris, zie mail in traffic inbox.",Net Cost (Calc Margin),012i0000001EB0nAAG,1111111,0,Externally Managed,,13.5,CPM,"Aug 28, 2016",3,Per campaign,0063100000fJYZLAA4,Video - Preroll 20s,"Jul 4, 2016",30-60,Male
Netherlands Reference number: 20160420,15000,"MKB, Bestelautos,Business oriented.  Doelgroep verduidelijking gevraagd bij Boris, zie mail in traffic inbox.",Net Cost (Calc Margin),012i0000001EB0nAAG,857143,0,Externally Managed,,17.5,CPM,"Aug 28, 2016",3,Per campaign,0063100000fJYZLAA4,Rich Media - Skin,"Jul 4, 2016",30-60,Male
Netherlands Reference number: 20160303,8636.13,2016.FC.MILNER.05.VODX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,639713,0,Externally Managed,,13.5,CPM,"May 22, 2016",1,Per campaign,0063100000fJYZlAAO,Video - Preroll 20s,"May 9, 2016",20-49,Female
Netherlands Reference number: 20160304,7057.9,2016.FC.MILNER.05.VODX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,613730,0,Externally Managed,,11.5,CPM,"May 22, 2016",1,Per campaign,0063100000fJYZlAAO,Mobile - Video,"May 9, 2016",20-49,Female
Netherlands Reference number: 20160373,84595.4,"Er zijn 4 spots (1 spot van 20” én 3 spots van 12”). Men mag 1 creatie 2 keer zien, kortom een frequency cap van 8 en creaties als storytelling instellen.",Net Cost (Calc Margin),012i0000001EB0nAAG,6266326,0,Externally Managed,,13.5,CPM,"Sep 4, 2016",8,Per campaign,0063100000fJYZMAA4,Video - Preroll 20s,"Jun 6, 2016",18-35,
Netherlands Reference number: 20160374,52872.12,"Er zijn 4 spots (1 spot van 20” én 3 spots van 12”). Men mag 1 creatie 2 keer zien, kortom een frequency cap van 8 en creaties als storytelling instellen.",Net Cost (Calc Margin),012i0000001EB0nAAG,4597576,0,Externally Managed,,11.5,CPM,"Sep 4, 2016",8,Per campaign,0063100000fJYZMAA4,Mobile - Video,"Jun 6, 2016",18-35,
Netherlands Reference number: 20160271,11935.7,MEC-115994-2016-0804 -- 2016.FC.CAMPINA.05.KAAS.VODX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,884126,0,Externally Managed,,13.5,CPM,"May 22, 2016",1,Per campaign,0063100000fJYZmAAO,Video - Preroll 20s,"Apr 25, 2016",35-49,Female
Netherlands Reference number: 20160488,14728.8,Desktop,Net Cost (Calc Margin),012i0000001EB0nAAG,1091022,0,Externally Managed,,13.5,CPM,"Sep 4, 2016",3,Per campaign,0063100000fJYZNAA4,Video - Preroll 20s,"Aug 15, 2016",20-39,
Netherlands Reference number: 20160489,14728.8,Mobile,Net Cost (Calc Margin),012i0000001EB0nAAG,1280765,0,Externally Managed,,11.5,CPM,"Sep 4, 2016",3,Per campaign,0063100000fJYZNAA4,Mobile - Video,"Aug 15, 2016",20-39,
Netherlands Reference number: 20160360,7860.2,Desktop.2016.FC.MILNER.0607.VODX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,582237,0,Externally Managed,,13.5,CPM,"Jul 3, 2016",2,Per campaign,0063100000fJYZnAAO,Video - Preroll 20s,"Jun 20, 2016",20-49,Female
Netherlands Reference number: 20160329,8636.13,MEC-115994-2016-1006 -- 2016.FC.MILNER.0506.VODX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,639713,0,Externally Managed,,13.5,CPM,"Jun 12, 2016",1,Per campaign,0063100000fJYZOAA4,Video - Preroll 20s,"May 30, 2016",20-49,Female
Netherlands Reference number: 20160330,7065.95,MEC-115994-2016-1006 -- 2016.FC.MILNER.0506.VODX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,614430,0,Externally Managed,,11.5,CPM,"Jun 12, 2016",1,Per campaign,0063100000fJYZOAA4,Mobile - Video,"May 30, 2016",20-49,Female
Netherlands Reference number: 20160361,6542.58,Mobile.2016.FC.MILNER.0607.VODX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,568920,0,Externally Managed,,11.5,CPM,"Jul 3, 2016",1,Per campaign,0063100000fJYZoAAO,Mobile - Video,"Jun 20, 2016",20-49,Female
Netherlands Reference number: 20160305,5678.85,Q-Music_Vlogmeister_OLV_Mei_Juni_2016,Net Cost (Calc Margin),012i0000001EB0nAAG,378590,0,Externally Managed,,15,CPM,"Jun 5, 2016",3,Per campaign,0063100000fJYZPAA4,Video - Preroll 30s,"May 23, 2016",20-34,
Netherlands Reference number: 20160382,8636.13,2 dagen verlengd en cap verhoogd naar 2,Net Cost (Calc Margin),012i0000001EB0nAAG,639713,0,Externally Managed,,13.5,CPM,"Jul 26, 2016",1,Per campaign,0063100000fJYZpAAO,Video - Preroll 20s,"Jul 11, 2016",20-49,Female
Netherlands Reference number: 20160383,7065.91,MEC-115994-2016-1175 -- 2016.FC.MILNER.07.VODX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,614427,0,Externally Managed,,11.5,CPM,"Jul 24, 2016",1,Per campaign,0063100000fJYZpAAO,Mobile - Video,"Jul 11, 2016",20-49,Female
Netherlands Reference number: 20160126,11737.99,"Dumpert en Geenstijl Excluden W9/10/11: 10"" sec - W12/13: 20 sec"" - Cap 1. Mail gestuurd of de doelgroep verbreed kan worden 19-2-16.",Net Cost (Calc Margin),012i0000001EB0nAAG,869481,0,Externally Managed,,13.5,CPM,"Apr 3, 2016",2,Per campaign,0063100000fJYZQAA4,Video - Preroll 20s,"Feb 29, 2016",20-34,Female
Netherlands Reference number: 20160411,8636.13,Cap 1 per 2 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,639713,0,Externally Managed,,13.5,CPM,"Aug 14, 2016",,,0063100000fJYZqAAO,Video - Preroll 20s,"Aug 1, 2016",20-49,Female
Netherlands Reference number: 20160412,7065.92,Cap 1 per 2 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,614428,0,Externally Managed,,11.5,CPM,"Aug 14, 2016",,,0063100000fJYZqAAO,Mobile - Video,"Aug 1, 2016",20-49,Female
Netherlands Reference number: 20160226,75540.47,"Optimaliseren naar 2-3 contacten en tijd in beeld, addiotionele trackers van GHG implementeren",Net Cost (Calc Margin),012i0000001EB0nAAG,5395748,0,Externally Managed,,14,CPM,"May 1, 2016",3,Per campaign,0063100000fJYZRAA4,Display - Frequency booster,"Apr 4, 2016",30-49,Female
Netherlands Reference number: 20160414,8636.13,Cap 1 per 2 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,639713,0,Externally Managed,,13.5,CPM,"Sep 4, 2016",,,0063100000fJYZrAAO,Video - Preroll 20s,"Aug 22, 2016",20-49,Female
Netherlands Reference number: 20160415,7065.92,Cap 1 per 2 weken,Net Cost (Calc Margin),012i0000001EB0nAAG,614428,0,Externally Managed,,11.5,CPM,"Sep 4, 2016",,,0063100000fJYZrAAO,Mobile - Video,"Aug 22, 2016",20-49,Female
Netherlands Reference number: 20160291,84668.26,De doelstelling is 2-3 contacten,Net Cost (Calc Margin),012i0000001EB0nAAG,6773461,0,Externally Managed,,12.5,CPM,"May 27, 2016",3,Per campaign,0063100000fJYZSAA4,Display - Half Page Ad,"Apr 28, 2016",25-39,
Netherlands Reference number: 20160292,30658,"Normale HPA. Sturen op context (Nieuws), omdat doelgroep sturen op mobile niet werkt. Druk tussen 6:00-11:00 uur verzwaren t.o.v. rest van de dag. Vanwege zwaarte materiaal (500 mb) inzet alleen via wi-fi. Mobile web en in-app is toegestaan.",Net Cost (Calc Margin),012i0000001EB0nAAG,5109667,0,Externally Managed,,6,CPM,"May 27, 2016",2,Per campaign,0063100000fJYZSAA4,Mobile - Halfpage ad,"Apr 28, 2016",,
Netherlands Reference number: 20160424,25248.65,OLV_KINEDUO_August_2016,Net Cost (Calc Margin),012i0000001EB0nAAG,1870270,0,Externally Managed,,13.5,CPM,"Aug 28, 2016",3,Per campaign,0063100000fJYZsAAO,Video - Preroll 20s,"Aug 8, 2016",35-49,
Netherlands Reference number: 20160300,18440.3,2016.FC.MONA.05.VLA.VODX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,1365948,0,Externally Managed,,13.5,CPM,"May 29, 2016",1,Per campaign,0063100000fJYZTAA4,Video - Preroll 20s,"May 9, 2016",20-49,Female
Netherlands Reference number: 20160144,4445.5,Deze mag van start gaan als landelijke dekking 35-54 jaar.,Net Cost (Calc Margin),012i0000001EB0nAAG,329296,0,Externally Managed,,13.5,CPM,"Mar 27, 2016",3,Per campaign,0063100000fJYZtAAO,Video - Preroll 20s,"Mar 12, 2016",35-54,
Netherlands Reference number: 20160145,8172.31,"evenredig targeten op provincies: Noord Holland, Zuid Holland, Flevoland, Utrecht, Noord Brabant,Gelderland, Friesland, Groningen en Zeeland",Net Cost (Calc Margin),012i0000001EB0nAAG,605356,0,Externally Managed,,13.5,CPM,"Mar 27, 2016",3,Per campaign,0063100000fJYZtAAO,Video - Preroll 20s,"Mar 12, 2016",35-54,
Netherlands Reference number: 20160146,4445.5,Landelijke dekking dit mag van start gaan op leeftijd 35-54.,Net Cost (Calc Margin),012i0000001EB0nAAG,329296,0,Externally Managed,,13.5,CPM,"Apr 24, 2016",3,Per campaign,0063100000fJYZtAAO,Video - Preroll 20s,"Apr 9, 2016",35-54,
Netherlands Reference number: 20160147,12575.75,"evenredig targeten op provincies: Noord Holland, Zuid Holland, Flevoland, Utrecht, Noord Brabant, Gelderland+Groningen, Friesland en Zeeland",Net Cost (Calc Margin),012i0000001EB0nAAG,931537,0,Externally Managed,,13.5,CPM,"Apr 24, 2016",3,Per campaign,0063100000fJYZtAAO,Video - Preroll 20s,"Apr 9, 2016",35-54,
Netherlands Reference number: 20160299,19010.42,2016.FC.CHOCOMEL.0506.VERS.VODX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,1408179,0,Externally Managed,,13.5,CPM,"Jun 5, 2016",1,Per campaign,0063100000fJYZUAA4,Video - Preroll 20s,"May 16, 2016",20-49,Female
Netherlands Reference number: 20160349,12000.27,Twee flights: 23 mei t/m 19 juni (588.909 impressies) en van 27 juni t/m 17 juli (300.000 impressies). Cap 2 per flight. Inclusief Smartphone web inzet.,Net Cost (Calc Margin),012i0000001EB0nAAG,888909,0,Externally Managed,,13.5,CPM,"Jul 17, 2016",2,Per campaign,0063100000fJYZuAAO,Video - Preroll 20s,"May 23, 2016",20-35,
Netherlands Reference number: 20160350,28000.34,"Twee flights: 23 mei t/m 19 juni (1.434.812 impressies) en van 27 juni t/m 17 juli (1,000.000 impressies). Cap 2 per flight.",Net Cost (Calc Margin),012i0000001EB0nAAG,2434812,0,Externally Managed,,11.5,CPM,"Jul 17, 2016",2,Per campaign,0063100000fJYZuAAO,Mobile - Video,"May 23, 2016",20-34,
Netherlands Reference number: 20160253,25347.34,cap verhoogd naar 2,Net Cost (Calc Margin),012i0000001EB0nAAG,1877581,0,Externally Managed,,13.5,CPM,"Jun 5, 2016",2,Per campaign,0063100000fJYZVAA4,Video - Preroll 20s,"May 9, 2016",20-49,Female
Netherlands Reference number: 20160077,1768.33,"STIVA. Wijnliefhebbers 35-49, starten op zondagnacht tot en met zaterdagochtend STIVA tijdvak ( 15 feb 00:00 20 feb 6:00 uur) order wordt aangepast",Net Cost (Calc Margin),012i0000001EB0nAAG,153768,0,Externally Managed,,11.5,CPM,"Feb 20, 2016",1,Per campaign,0063100000fJYZvAAO,Mobile - Video,"Feb 15, 2016",35-49,
Netherlands Reference number: 20160078,5741.78,"Order wordt aangepast! STIVA. Wijnliefhebbers 35-49, starten op zondagnacht tot en met zaterdagochtend STIVA tijdvak ( 15 feb 00:00 20 feb 6:00 uur). Klant wil achteraf inzicht in de resultaten van de turbine segmenten. : Turbine segment: Wine",Net Cost (Calc Margin),012i0000001EB0nAAG,425317,0,Externally Managed,,13.5,CPM,"Feb 20, 2016",1,Per campaign,0063100000fJYZvAAO,Video - Preroll 20s,"Feb 15, 2016",35-49,
Netherlands Reference number: 20160288,25347.33,"31-5: cap naar 2, 6-6: verlengd met 2 dagen",Net Cost (Calc Margin),012i0000001EB0nAAG,1877580,0,Externally Managed,,13.5,CPM,"Jun 5, 2016",1,Per campaign,0063100000fJYZWAA4,Video - Preroll 20s,"May 9, 2016",20-49,Female
Netherlands Reference number: 20160116,7048.82,Cap 1 per week,Net Cost (Calc Margin),012i0000001EB0nAAG,522135,0,Externally Managed,,13.5,CPM,"Mar 27, 2016",3,Per campaign,0063100000fJYZwAAO,Video - Preroll 20s,"Mar 7, 2016",25-54,Female
Netherlands Reference number: 20160201,1917.45,MEC-42776-2016-0318 -- 2016.BONGRAIN.PATURAIN.03.OLV-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,166735,0,Externally Managed,,11.5,CPM,"Mar 27, 2016",3,Per campaign,0063100000fJYZwAAO,Mobile - Video,"Mar 23, 2016",24-54,Female
Netherlands Reference number: 20160332,38215.19,MEC-115997-2016-0976 -- 2016.FC.OPTIMEL.0506.DRINKYOGHURT.ONL-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,6369198,0,Externally Managed,"Er zijn  8.404.257  impressies al uitgeleverd.-->Sjoerd is hier mee bezig. Zoveel mogelijk uitleveren op de Mobile HalfpageAd. Mag ook meer dan 4 miljoen zijn, laat weten wat je kunt uitleveren. Aanvullend komen er mobile standaard formaten. Deze kunnen gebruikt worden om het bereik aan te vullen (dus bereik aanvullen en niet contacten toevoegen). Qua materiaal komen er 3 versies creatie, deze graag opvolgend (sequential) aan elkaar inzetten. Dus eerst versie 1, dan versie 2 en dan versie 3. Er komen 3 versies van de HPA en 3 versies van de standaard banner, dus ik kan me voorstellen dat de campagne setup uitgebreid/complex wordt. Alleen In-app inzet!",6,CPM,"Jun 5, 2016",3,Per campaign,0063100000fJYZXAA4,Mobile - Halfpage ad,"May 17, 2016",,
